Geographic Area Name,Median Income
ZCTA5 14415,
ZCTA5 14416,80298
ZCTA5 14418,53750
ZCTA5 14420,69716
ZCTA5 14422,81765
ZCTA5 14423,80129
ZCTA5 14424,79135
ZCTA5 14425,92010
ZCTA5 14427,63571
ZCTA5 14428,86711
ZCTA5 14432,69750
ZCTA5 14433,67656
ZCTA5 14435,68472
ZCTA5 14437,64807
ZCTA5 14441,68571
ZCTA5 14445,72250
ZCTA5 14450,109543
ZCTA5 14453,
ZCTA5 14454,66629
ZCTA5 14456,74691
ZCTA5 14462,77368
ZCTA5 14463,48889
ZCTA5 14464,75583
ZCTA5 14466,101607
ZCTA5 14467,88548
ZCTA5 14468,97476
ZCTA5 14469,70914
ZCTA5 14470,63201
ZCTA5 14471,75873
ZCTA5 14472,128456
ZCTA5 14475,121382
ZCTA5 14476,92708
ZCTA5 14477,93558
ZCTA5 14478,93235
ZCTA5 14479,
ZCTA5 14480,54618
ZCTA5 14481,76154
ZCTA5 14482,77581
ZCTA5 14485,79375
ZCTA5 14486,
ZCTA5 14487,90714
ZCTA5 14489,67169
ZCTA5 14502,83224
ZCTA5 14504,61172
ZCTA5 14505,86188
ZCTA5 14506,95625
ZCTA5 14507,74063
ZCTA5 14510,61099
ZCTA5 14511,54958
ZCTA5 14512,69808
ZCTA5 14513,61117
ZCTA5 14514,80453
ZCTA5 14515,
ZCTA5 14516,71902
ZCTA5 14517,58045
ZCTA5 14519,91331
ZCTA5 14521,59700
ZCTA5 14522,80368
ZCTA5 14525,81711
ZCTA5 14526,110566
ZCTA5 14527,65212
ZCTA5 14529,70625
ZCTA5 14530,66168
ZCTA5 14532,71667
ZCTA5 14533,68565
ZCTA5 14534,144832
ZCTA5 14536,62348
ZCTA5 14537,
ZCTA5 14539,121250
ZCTA5 14541,78125
ZCTA5 14542,
ZCTA5 14543,118868
ZCTA5 14544,58173
ZCTA5 14545,103250
ZCTA5 14546,82578
ZCTA5 14548,84943
ZCTA5 14549,
ZCTA5 14550,56250
ZCTA5 14551,53462
ZCTA5 14555,77500
ZCTA5 14556,
ZCTA5 14557,
ZCTA5 14559,91021
ZCTA5 14560,74306
ZCTA5 14561,76743
ZCTA5 14564,111293
ZCTA5 14568,103750
ZCTA5 14569,61809
ZCTA5 14571,81000
ZCTA5 14572,68125
ZCTA5 14580,95499
ZCTA5 14585,40074
ZCTA5 14586,122833
ZCTA5 14588,
ZCTA5 14589,84806
ZCTA5 14590,56026
ZCTA5 14591,84750
ZCTA5 14592,72344
ZCTA5 14604,63672
ZCTA5 14605,23255
ZCTA5 14606,57287
ZCTA5 14607,56270
ZCTA5 14608,39537
ZCTA5 14609,61933
ZCTA5 14610,83260
ZCTA5 14611,29870
ZCTA5 14612,81598
ZCTA5 14613,33370
ZCTA5 14614,63452
ZCTA5 14615,53150
ZCTA5 14616,62564
ZCTA5 14617,89530
ZCTA5 14618,122647
ZCTA5 14619,66345
ZCTA5 14620,59525
ZCTA5 14621,36534
ZCTA5 14622,73683
ZCTA5 14623,61088
ZCTA5 14624,86046
ZCTA5 14625,107246
ZCTA5 14626,78785
ZCTA5 14627,
ZCTA5 14642,
ZCTA5 14701,50909
ZCTA5 14706,76029
ZCTA5 14707,38750
ZCTA5 14708,73750
ZCTA5 14709,51042
ZCTA5 14710,64782
ZCTA5 14711,59828
ZCTA5 14712,77423
ZCTA5 14714,102125
ZCTA5 14715,51641
ZCTA5 14716,54697
ZCTA5 14717,77813
ZCTA5 14718,58594
ZCTA5 14719,61115
ZCTA5 14720,43333
ZCTA5 14721,53984
ZCTA5 14722,
ZCTA5 14723,63611
ZCTA5 14724,77679
ZCTA5 14726,62679
ZCTA5 14727,67316
ZCTA5 14728,62143
ZCTA5 14729,70000
ZCTA5 14731,64091
ZCTA5 14732,
ZCTA5 14733,56157
ZCTA5 14735,66842
ZCTA5 14736,90500
ZCTA5 14737,56780
ZCTA5 14738,70000
ZCTA5 14739,51121
ZCTA5 14740,61111
ZCTA5 14741,76534
ZCTA5 14742,
ZCTA5 14743,56397
ZCTA5 14744,82500
ZCTA5 14747,52902
ZCTA5 14748,45000
ZCTA5 14750,67083
ZCTA5 14752,92656
ZCTA5 14753,44167
ZCTA5 14754,60500
ZCTA5 14755,61346
ZCTA5 14756,
ZCTA5 14757,63542
ZCTA5 14760,52569
ZCTA5 14767,62935
ZCTA5 14769,60132
ZCTA5 14770,52683
ZCTA5 14772,78393
ZCTA5 14774,
ZCTA5 14775,50061
ZCTA5 14777,62768
ZCTA5 14778,
ZCTA5 14779,40933
ZCTA5 14781,65134
ZCTA5 14782,62292
ZCTA5 14783,
ZCTA5 14784,95227
ZCTA5 14785,
ZCTA5 14787,47656
ZCTA5 14788,
ZCTA5 14801,62422
ZCTA5 14802,44659
ZCTA5 14803,58537
ZCTA5 14804,74250
ZCTA5 14805,54009
ZCTA5 14806,75368
ZCTA5 14807,64722
ZCTA5 14808,36250
ZCTA5 14809,62868
ZCTA5 14810,48613
ZCTA5 14812,58516
ZCTA5 14813,68750
ZCTA5 14814,105625
ZCTA5 14815,61875
ZCTA5 14816,46417
ZCTA5 14817,86063
ZCTA5 14818,84946
ZCTA5 14819,53750
ZCTA5 14820,63750
ZCTA5 14821,76830
ZCTA5 14822,64100
ZCTA5 14823,64614
ZCTA5 14824,60417
ZCTA5 14825,60900
ZCTA5 14826,69088
ZCTA5 14827,
ZCTA5 14830,73831
ZCTA5 14836,71487
ZCTA5 14837,68431
ZCTA5 14838,70000
ZCTA5 14839,76250
ZCTA5 14840,84663
ZCTA5 14841,65921
ZCTA5 14842,69914
ZCTA5 14843,56004
ZCTA5 14845,76617
ZCTA5 14846,67361
ZCTA5 14847,72981
ZCTA5 14850,69689
ZCTA5 14853,
ZCTA5 14854,
ZCTA5 14855,71458
ZCTA5 14856,
ZCTA5 14858,75417
ZCTA5 14859,90833
ZCTA5 14860,75500
ZCTA5 14861,60000
ZCTA5 14864,63233
ZCTA5 14865,50227
ZCTA5 14867,67644
ZCTA5 14869,81310
ZCTA5 14870,88514
ZCTA5 14871,76445
ZCTA5 14872,60114
ZCTA5 14873,55038
ZCTA5 14874,88500
ZCTA5 14877,52188
ZCTA5 14878,56875
ZCTA5 14879,58417
ZCTA5 14880,57833
ZCTA5 14881,82321
ZCTA5 14882,94886
ZCTA5 14883,62431
ZCTA5 14884,59167
ZCTA5 14885,66316
ZCTA5 14886,80446
ZCTA5 14889,62063
ZCTA5 14891,57137
ZCTA5 14892,52143
ZCTA5 14893,
ZCTA5 14894,51806
ZCTA5 14895,59063
ZCTA5 14897,64167
ZCTA5 14898,56188
ZCTA5 14901,40524
ZCTA5 14903,66142
ZCTA5 14904,54563
ZCTA5 14905,85888
ZCTA5 15001,71301
ZCTA5 15003,57943
ZCTA5 15004,58257
ZCTA5 15005,77356
ZCTA5 15006,
ZCTA5 15007,
ZCTA5 15009,83629
ZCTA5 15010,70253
ZCTA5 15012,61903
ZCTA5 15014,52734
ZCTA5 15015,160556
ZCTA5 15017,83611
ZCTA5 15018,36750
ZCTA5 15019,38092
ZCTA5 15020,73723
ZCTA5 15021,72849
ZCTA5 15022,61337
ZCTA5 15024,85625
ZCTA5 15025,82917
ZCTA5 15026,99897
ZCTA5 15027,62708
ZCTA5 15028,66250
ZCTA5 15030,56250
ZCTA5 15031,
ZCTA5 15033,43232
ZCTA5 15034,47016
ZCTA5 15035,64103
ZCTA5 15037,76844
ZCTA5 15038,32278
ZCTA5 15042,76576
ZCTA5 15043,86563
ZCTA5 15044,132743
ZCTA5 15045,45354
ZCTA5 15046,79514
ZCTA5 15047,42708
ZCTA5 15049,58417
ZCTA5 15050,92969
ZCTA5 15051,65179
ZCTA5 15052,67763
ZCTA5 15053,104196
ZCTA5 15054,64318
ZCTA5 15055,68934
ZCTA5 15056,66176
ZCTA5 15057,112871
ZCTA5 15059,68906
ZCTA5 15060,53333
ZCTA5 15061,73462
ZCTA5 15062,51094
ZCTA5 15063,65274
ZCTA5 15064,
ZCTA5 15065,66838
ZCTA5 15066,58277
ZCTA5 15067,53048
ZCTA5 15068,62997
ZCTA5 15071,98157
ZCTA5 15072,
ZCTA5 15074,52253
ZCTA5 15075,
ZCTA5 15076,67829
ZCTA5 15077,76875
ZCTA5 15078,50688
ZCTA5 15081,62500
ZCTA5 15082,112054
ZCTA5 15083,67337
ZCTA5 15084,61660
ZCTA5 15085,79464
ZCTA5 15086,118417
ZCTA5 15087,100114
ZCTA5 15088,62778
ZCTA5 15089,60143
ZCTA5 15090,155879
ZCTA5 15101,110496
ZCTA5 15102,106851
ZCTA5 15104,34125
ZCTA5 15106,72112
ZCTA5 15108,94703
ZCTA5 15110,41208
ZCTA5 15112,47298
ZCTA5 15116,90316
ZCTA5 15120,55205
ZCTA5 15122,68984
ZCTA5 15123,
ZCTA5 15126,95156
ZCTA5 15129,90833
ZCTA5 15131,68496
ZCTA5 15132,32170
ZCTA5 15133,66630
ZCTA5 15135,80798
ZCTA5 15136,62552
ZCTA5 15137,51766
ZCTA5 15139,89055
ZCTA5 15140,34400
ZCTA5 15142,104592
ZCTA5 15143,125339
ZCTA5 15144,58925
ZCTA5 15145,47196
ZCTA5 15146,78295
ZCTA5 15147,64532
ZCTA5 15148,38733
ZCTA5 15201,86049
ZCTA5 15202,65845
ZCTA5 15203,71299
ZCTA5 15204,54317
ZCTA5 15205,70954
ZCTA5 15206,69906
ZCTA5 15207,56466
ZCTA5 15208,59267
ZCTA5 15209,80221
ZCTA5 15210,50845
ZCTA5 15211,75522
ZCTA5 15212,61712
ZCTA5 15213,31330
ZCTA5 15214,59979
ZCTA5 15215,89625
ZCTA5 15216,81542
ZCTA5 15217,91695
ZCTA5 15218,67723
ZCTA5 15219,32403
ZCTA5 15220,78740
ZCTA5 15221,55241
ZCTA5 15222,111926
ZCTA5 15223,58843
ZCTA5 15224,65974
ZCTA5 15225,59620
ZCTA5 15226,77366
ZCTA5 15227,73597
ZCTA5 15228,131087
ZCTA5 15229,81600
ZCTA5 15232,66139
ZCTA5 15233,71902
ZCTA5 15234,75766
ZCTA5 15235,62292
ZCTA5 15236,87016
ZCTA5 15237,108538
ZCTA5 15238,124904
ZCTA5 15239,101782
ZCTA5 15241,144583
ZCTA5 15243,111426
ZCTA5 15260,
ZCTA5 15275,
ZCTA5 15282,
ZCTA5 15290,
ZCTA5 15301,69275
ZCTA5 15310,54375
ZCTA5 15311,74167
ZCTA5 15312,74375
ZCTA5 15313,62500
ZCTA5 15314,61895
ZCTA5 15315,49229
ZCTA5 15316,
ZCTA5 15317,107962
ZCTA5 15320,62409
ZCTA5 15321,118333
ZCTA5 15322,85216
ZCTA5 15323,77045
ZCTA5 15324,41667
ZCTA5 15325,
ZCTA5 15327,68030
ZCTA5 15329,90114
ZCTA5 15330,110500
ZCTA5 15331,59188
ZCTA5 15332,68610
ZCTA5 15333,79688
ZCTA5 15334,93882
ZCTA5 15337,67083
ZCTA5 15338,66985
ZCTA5 15340,94261
ZCTA5 15341,83750
ZCTA5 15342,89702
ZCTA5 15344,75156
ZCTA5 15345,54792
ZCTA5 15346,47500
ZCTA5 15347,
ZCTA5 15348,33264
ZCTA5 15349,66094
ZCTA5 15350,55580
ZCTA5 15351,17774
ZCTA5 15352,59375
ZCTA5 15353,141136
ZCTA5 15357,83750
ZCTA5 15358,99250
ZCTA5 15359,83009
ZCTA5 15360,79931
ZCTA5 15361,85208
ZCTA5 15362,89375
ZCTA5 15363,53775
ZCTA5 15364,63833
ZCTA5 15365,74375
ZCTA5 15366,
ZCTA5 15367,142107
ZCTA5 15368,
ZCTA5 15370,65545
ZCTA5 15376,81591
ZCTA5 15377,69875
ZCTA5 15378,
ZCTA5 15379,73750
ZCTA5 15380,63281
ZCTA5 15401,52051
ZCTA5 15410,113255
ZCTA5 15411,65789
ZCTA5 15412,37813
ZCTA5 15413,
ZCTA5 15416,86250
ZCTA5 15417,56383
ZCTA5 15419,44481
ZCTA5 15420,
ZCTA5 15421,"250,000+"
ZCTA5 15422,
ZCTA5 15423,70662
ZCTA5 15424,48125
ZCTA5 15425,53859
ZCTA5 15427,60833
ZCTA5 15428,66964
ZCTA5 15429,53056
ZCTA5 15430,62250
ZCTA5 15431,57542
ZCTA5 15432,83281
ZCTA5 15433,45905
ZCTA5 15434,66667
ZCTA5 15435,
ZCTA5 15436,51667
ZCTA5 15437,78686
ZCTA5 15438,50800
ZCTA5 15440,
ZCTA5 15442,54250
ZCTA5 15443,26461
ZCTA5 15444,
ZCTA5 15445,52426
ZCTA5 15446,
ZCTA5 15447,60298
ZCTA5 15448,44348
ZCTA5 15449,56406
ZCTA5 15450,81750
ZCTA5 15451,39148
ZCTA5 15454,
ZCTA5 15455,
ZCTA5 15456,46492
ZCTA5 15458,67292
ZCTA5 15459,54609
ZCTA5 15460,36250
ZCTA5 15461,50694
ZCTA5 15462,
ZCTA5 15463,
ZCTA5 15464,47188
ZCTA5 15465,48462
ZCTA5 15466,48500
ZCTA5 15467,80833
ZCTA5 15468,65625
ZCTA5 15469,44334
ZCTA5 15470,78125
ZCTA5 15472,53148
ZCTA5 15473,66786
ZCTA5 15474,50769
ZCTA5 15475,41326
ZCTA5 15476,
ZCTA5 15477,70000
ZCTA5 15478,71311
ZCTA5 15479,68309
ZCTA5 15480,43491
ZCTA5 15482,40750
ZCTA5 15483,48929
ZCTA5 15484,96393
ZCTA5 15486,66734
ZCTA5 15488,
ZCTA5 15489,103125
ZCTA5 15490,66429
ZCTA5 15492,
ZCTA5 15501,55797
ZCTA5 15502,80625
ZCTA5 15510,
ZCTA5 15520,
ZCTA5 15521,57353
ZCTA5 15522,62679
ZCTA5 15530,59318
ZCTA5 15531,52955
ZCTA5 15532,71250
ZCTA5 15533,50221
ZCTA5 15534,52826
ZCTA5 15535,57208
ZCTA5 15536,53750
ZCTA5 15537,58300
ZCTA5 15538,61667
ZCTA5 15539,
ZCTA5 15540,69009
ZCTA5 15541,61750
ZCTA5 15542,51827
ZCTA5 15544,86940
ZCTA5 15545,54015
ZCTA5 15546,
ZCTA5 15547,61538
ZCTA5 15550,53438
ZCTA5 15551,71500
ZCTA5 15552,65821
ZCTA5 15554,62602
ZCTA5 15555,73750
ZCTA5 15557,59833
ZCTA5 15558,69375
ZCTA5 15559,68299
ZCTA5 15560,38750
ZCTA5 15561,56500
ZCTA5 15562,81719
ZCTA5 15563,59851
ZCTA5 15564,49375
ZCTA5 15565,
ZCTA5 15601,75369
ZCTA5 15610,70397
ZCTA5 15611,44083
ZCTA5 15612,56842
ZCTA5 15613,73600
ZCTA5 15615,85542
ZCTA5 15616,113363
ZCTA5 15617,96250
ZCTA5 15618,57353
ZCTA5 15619,
ZCTA5 15620,55938
ZCTA5 15622,81771
ZCTA5 15623,54926
ZCTA5 15624,
ZCTA5 15625,78036
ZCTA5 15626,67337
ZCTA5 15627,56653
ZCTA5 15628,60648
ZCTA5 15629,55724
ZCTA5 15631,57639
ZCTA5 15632,94157
ZCTA5 15633,109000
ZCTA5 15634,46359
ZCTA5 15635,31083
ZCTA5 15636,151250
ZCTA5 15637,69722
ZCTA5 15638,
ZCTA5 15639,77354
ZCTA5 15640,80729
ZCTA5 15641,67344
ZCTA5 15642,92975
ZCTA5 15644,64555
ZCTA5 15646,66486
ZCTA5 15647,
ZCTA5 15650,63314
ZCTA5 15655,29426
ZCTA5 15656,68750
ZCTA5 15658,78750
ZCTA5 15660,37788
ZCTA5 15661,79279
ZCTA5 15662,81053
ZCTA5 15663,73594
ZCTA5 15665,97589
ZCTA5 15666,64943
ZCTA5 15668,121743
ZCTA5 15670,78125
ZCTA5 15671,53278
ZCTA5 15672,70709
ZCTA5 15673,64046
ZCTA5 15674,83182
ZCTA5 15675,71970
ZCTA5 15676,75469
ZCTA5 15677,45500
ZCTA5 15678,47212
ZCTA5 15679,67969
ZCTA5 15680,46292
ZCTA5 15681,71389
ZCTA5 15682,65357
ZCTA5 15683,53519
ZCTA5 15684,79286
ZCTA5 15686,57083
ZCTA5 15687,52629
ZCTA5 15688,60150
ZCTA5 15689,73929
ZCTA5 15690,55907
ZCTA5 15691,162945
ZCTA5 15692,66047
ZCTA5 15693,58026
ZCTA5 15695,
ZCTA5 15696,66250
ZCTA5 15697,59551
ZCTA5 15698,46578
ZCTA5 15701,56538
ZCTA5 15705,
ZCTA5 15710,58125
ZCTA5 15711,44375
ZCTA5 15712,
ZCTA5 15713,
ZCTA5 15714,49107
ZCTA5 15715,54722
ZCTA5 15716,31136
ZCTA5 15717,63544
ZCTA5 15720,68563
ZCTA5 15721,43750
ZCTA5 15722,67279
ZCTA5 15723,
ZCTA5 15724,65625
ZCTA5 15725,86167
ZCTA5 15727,56875
ZCTA5 15728,58628
ZCTA5 15729,54522
ZCTA5 15730,63482
ZCTA5 15731,55392
ZCTA5 15732,56146
ZCTA5 15733,
ZCTA5 15734,52770
ZCTA5 15736,62708
ZCTA5 15737,
ZCTA5 15738,46875
ZCTA5 15739,68750
ZCTA5 15741,87083
ZCTA5 15742,51635
ZCTA5 15744,109688
ZCTA5 15745,63214
ZCTA5 15746,39250
ZCTA5 15747,54130
ZCTA5 15748,65517
ZCTA5 15750,
ZCTA5 15752,39125
ZCTA5 15753,53625
ZCTA5 15754,72750
ZCTA5 15756,45625
ZCTA5 15757,51328
ZCTA5 15759,57250
ZCTA5 15760,78125
ZCTA5 15761,55250
ZCTA5 15762,62500
ZCTA5 15763,
ZCTA5 15764,58750
ZCTA5 15765,71250
ZCTA5 15767,49907
ZCTA5 15770,44688
ZCTA5 15771,59196
ZCTA5 15772,54500
ZCTA5 15773,62813
ZCTA5 15774,81544
ZCTA5 15775,78365
ZCTA5 15776,26250
ZCTA5 15777,31786
ZCTA5 15778,85417
ZCTA5 15779,44901
ZCTA5 15780,77500
ZCTA5 15781,43750
ZCTA5 15783,76250
ZCTA5 15784,58125
ZCTA5 15801,66380
ZCTA5 15821,48750
ZCTA5 15823,62695
ZCTA5 15824,62500
ZCTA5 15825,61522
ZCTA5 15827,72000
ZCTA5 15828,35938
ZCTA5 15829,66719
ZCTA5 15831,
ZCTA5 15832,40139
ZCTA5 15834,47880
ZCTA5 15840,55125
ZCTA5 15841,27386
ZCTA5 15845,65000
ZCTA5 15846,77917
ZCTA5 15847,84583
ZCTA5 15848,62917
ZCTA5 15849,59412
ZCTA5 15851,60842
ZCTA5 15853,60380
ZCTA5 15856,61667
ZCTA5 15857,64894
ZCTA5 15860,67000
ZCTA5 15861,76563
ZCTA5 15863,65417
ZCTA5 15864,61417
ZCTA5 15865,37885
ZCTA5 15866,78750
ZCTA5 15868,61042
ZCTA5 15870,58750
ZCTA5 15901,27946
ZCTA5 15902,42163
ZCTA5 15904,65122
ZCTA5 15905,70620
ZCTA5 15906,39713
ZCTA5 15909,59226
ZCTA5 15920,73750
ZCTA5 15921,50917
ZCTA5 15922,
ZCTA5 15923,52347
ZCTA5 15924,58333
ZCTA5 15925,55750
ZCTA5 15926,60972
ZCTA5 15927,95375
ZCTA5 15928,90156
ZCTA5 15929,
ZCTA5 15930,140904
ZCTA5 15931,62772
ZCTA5 15934,
ZCTA5 15935,65481
ZCTA5 15936,57917
ZCTA5 15937,58767
ZCTA5 15938,66680
ZCTA5 15940,86250
ZCTA5 15942,86528
ZCTA5 15943,51875
ZCTA5 15944,70086
ZCTA5 15945,
ZCTA5 15946,56602
ZCTA5 15948,52845
ZCTA5 15949,69375
ZCTA5 15951,38821
ZCTA5 15952,55859
ZCTA5 15953,37277
ZCTA5 15954,43190
ZCTA5 15955,69125
ZCTA5 15956,52679
ZCTA5 15957,77750
ZCTA5 15958,69265
ZCTA5 15960,63359
ZCTA5 15961,53472
ZCTA5 15962,56750
ZCTA5 15963,59256
ZCTA5 16001,61325
ZCTA5 16002,82676
ZCTA5 16020,85625
ZCTA5 16022,75625
ZCTA5 16023,83704
ZCTA5 16024,80000
ZCTA5 16025,75000
ZCTA5 16027,70000
ZCTA5 16028,61250
ZCTA5 16029,58306
ZCTA5 16030,48750
ZCTA5 16033,100606
ZCTA5 16034,85750
ZCTA5 16035,60385
ZCTA5 16036,59911
ZCTA5 16037,90078
ZCTA5 16038,74868
ZCTA5 16040,87891
ZCTA5 16041,68750
ZCTA5 16045,69750
ZCTA5 16046,143987
ZCTA5 16048,57500
ZCTA5 16049,63295
ZCTA5 16050,58558
ZCTA5 16051,80642
ZCTA5 16052,79438
ZCTA5 16053,74342
ZCTA5 16054,70250
ZCTA5 16055,89112
ZCTA5 16056,73527
ZCTA5 16057,56285
ZCTA5 16059,100169
ZCTA5 16061,72500
ZCTA5 16063,86533
ZCTA5 16066,125390
ZCTA5 16101,50481
ZCTA5 16102,52480
ZCTA5 16105,67256
ZCTA5 16110,82938
ZCTA5 16111,55833
ZCTA5 16112,79821
ZCTA5 16113,59625
ZCTA5 16114,63750
ZCTA5 16115,70033
ZCTA5 16116,69046
ZCTA5 16117,69982
ZCTA5 16120,65288
ZCTA5 16121,39412
ZCTA5 16123,104750
ZCTA5 16124,56597
ZCTA5 16125,56851
ZCTA5 16127,69842
ZCTA5 16130,57171
ZCTA5 16131,62989
ZCTA5 16132,51346
ZCTA5 16133,79813
ZCTA5 16134,57798
ZCTA5 16136,62411
ZCTA5 16137,69975
ZCTA5 16140,76193
ZCTA5 16141,68375
ZCTA5 16142,78750
ZCTA5 16143,88452
ZCTA5 16145,64500
ZCTA5 16146,44736
ZCTA5 16148,72680
ZCTA5 16150,61638
ZCTA5 16151,73958
ZCTA5 16153,64625
ZCTA5 16154,70441
ZCTA5 16155,55179
ZCTA5 16156,68510
ZCTA5 16157,56582
ZCTA5 16159,70482
ZCTA5 16160,41841
ZCTA5 16161,43625
ZCTA5 16172,
ZCTA5 16201,70949
ZCTA5 16210,46875
ZCTA5 16211,43182
ZCTA5 16212,51833
ZCTA5 16213,65000
ZCTA5 16214,53430
ZCTA5 16217,54219
ZCTA5 16218,72232
ZCTA5 16220,
ZCTA5 16222,61313
ZCTA5 16223,58542
ZCTA5 16224,77853
ZCTA5 16226,61563
ZCTA5 16228,64750
ZCTA5 16229,74792
ZCTA5 16230,46696
ZCTA5 16232,58583
ZCTA5 16233,89787
ZCTA5 16235,80972
ZCTA5 16236,
ZCTA5 16238,75714
ZCTA5 16239,50218
ZCTA5 16240,59722
ZCTA5 16242,54727
ZCTA5 16244,49091
ZCTA5 16245,48750
ZCTA5 16246,66250
ZCTA5 16248,62425
ZCTA5 16249,76042
ZCTA5 16250,58971
ZCTA5 16253,98542
ZCTA5 16254,57250
ZCTA5 16255,65357
ZCTA5 16256,57847
ZCTA5 16258,51125
ZCTA5 16259,60326
ZCTA5 16260,50104
ZCTA5 16262,72019
ZCTA5 16263,53000
ZCTA5 16301,57368
ZCTA5 16311,73750
ZCTA5 16312,
ZCTA5 16313,54052
ZCTA5 16314,70021
ZCTA5 16316,64906
ZCTA5 16317,55956
ZCTA5 16319,62679
ZCTA5 16321,
ZCTA5 16322,23500
ZCTA5 16323,62233
ZCTA5 16326,83365
ZCTA5 16327,70893
ZCTA5 16328,45208
ZCTA5 16329,68333
ZCTA5 16331,
ZCTA5 16332,40375
ZCTA5 16333,44500
ZCTA5 16334,71364
ZCTA5 16335,58531
ZCTA5 16340,57813
ZCTA5 16341,60260
ZCTA5 16342,62227
ZCTA5 16343,85139
ZCTA5 16344,56250
ZCTA5 16345,94722
ZCTA5 16346,68804
ZCTA5 16347,51806
ZCTA5 16350,67813
ZCTA5 16351,50625
ZCTA5 16352,45417
ZCTA5 16353,54674
ZCTA5 16354,45642
ZCTA5 16360,70833
ZCTA5 16361,88750
ZCTA5 16362,63750
ZCTA5 16364,76953
ZCTA5 16365,57694
ZCTA5 16370,35179
ZCTA5 16371,55075
ZCTA5 16372,43750
ZCTA5 16373,65529
ZCTA5 16374,54688
ZCTA5 16401,67976
ZCTA5 16402,54783
ZCTA5 16403,69539
ZCTA5 16404,62130
ZCTA5 16405,55938
ZCTA5 16406,65559
ZCTA5 16407,48962
ZCTA5 16410,91250
ZCTA5 16411,67000
ZCTA5 16412,67659
ZCTA5 16415,105604
ZCTA5 16416,72731
ZCTA5 16417,80410
ZCTA5 16420,47321
ZCTA5 16421,68088
ZCTA5 16422,
ZCTA5 16423,73523
ZCTA5 16424,56285
ZCTA5 16426,79554
ZCTA5 16427,58636
ZCTA5 16428,77103
ZCTA5 16430,125833
ZCTA5 16433,73289
ZCTA5 16434,57868
ZCTA5 16435,56400
ZCTA5 16436,44205
ZCTA5 16438,60559
ZCTA5 16440,71250
ZCTA5 16441,78367
ZCTA5 16442,69185
ZCTA5 16443,75806
ZCTA5 16444,
ZCTA5 16475,
ZCTA5 16501,14579
ZCTA5 16502,34649
ZCTA5 16503,29108
ZCTA5 16504,51988
ZCTA5 16505,71370
ZCTA5 16506,84021
ZCTA5 16507,34474
ZCTA5 16508,52361
ZCTA5 16509,68880
ZCTA5 16510,64938
ZCTA5 16511,71644
ZCTA5 16546,
ZCTA5 16550,
ZCTA5 16563,
ZCTA5 16601,55504
ZCTA5 16602,53097
ZCTA5 16611,69167
ZCTA5 16613,73056
ZCTA5 16616,
ZCTA5 16617,56000
ZCTA5 16619,73036
ZCTA5 16620,57083
ZCTA5 16621,68152
ZCTA5 16622,48750
ZCTA5 16623,58625
ZCTA5 16624,60000
ZCTA5 16625,53836
ZCTA5 16627,51047
ZCTA5 16630,65034
ZCTA5 16631,
ZCTA5 16633,87917
ZCTA5 16634,58571
ZCTA5 16635,69924
ZCTA5 16636,88561
ZCTA5 16637,55326
ZCTA5 16638,
ZCTA5 16639,72911
ZCTA5 16640,52500
ZCTA5 16641,63558
ZCTA5 16645,67813
ZCTA5 16646,61929
ZCTA5 16647,83611
ZCTA5 16648,76149
ZCTA5 16650,58981
ZCTA5 16651,64965
ZCTA5 16652,67386
ZCTA5 16654,
ZCTA5 16655,67411
ZCTA5 16656,46081
ZCTA5 16657,62264
ZCTA5 16659,49485
ZCTA5 16661,57059
ZCTA5 16662,70861
ZCTA5 16664,75905
ZCTA5 16665,47917
ZCTA5 16666,55938
ZCTA5 16667,64773
ZCTA5 16668,60947
ZCTA5 16669,72813
ZCTA5 16670,
ZCTA5 16671,58750
ZCTA5 16672,68750
ZCTA5 16673,69119
ZCTA5 16674,61250
ZCTA5 16675,40000
ZCTA5 16677,
ZCTA5 16678,59769
ZCTA5 16679,50735
ZCTA5 16680,78295
ZCTA5 16682,
ZCTA5 16683,85000
ZCTA5 16684,33990
ZCTA5 16685,137574
ZCTA5 16686,65641
ZCTA5 16689,58750
ZCTA5 16691,75417
ZCTA5 16692,70893
ZCTA5 16693,64152
ZCTA5 16694,63523
ZCTA5 16695,75139
ZCTA5 16699,
ZCTA5 16701,61996
ZCTA5 16720,50938
ZCTA5 16724,
ZCTA5 16725,88393
ZCTA5 16726,73382
ZCTA5 16727,89243
ZCTA5 16729,67941
ZCTA5 16730,
ZCTA5 16731,59986
ZCTA5 16732,67461
ZCTA5 16733,43438
ZCTA5 16734,64028
ZCTA5 16735,58496
ZCTA5 16738,64450
ZCTA5 16740,47222
ZCTA5 16743,53846
ZCTA5 16744,89500
ZCTA5 16745,60313
ZCTA5 16746,60606
ZCTA5 16748,56838
ZCTA5 16749,70114
ZCTA5 16750,103906
ZCTA5 16801,62821
ZCTA5 16802,
ZCTA5 16803,71993
ZCTA5 16820,81369
ZCTA5 16821,101700
ZCTA5 16822,70139
ZCTA5 16823,75717
ZCTA5 16825,59669
ZCTA5 16826,59871
ZCTA5 16827,115391
ZCTA5 16828,73810
ZCTA5 16829,65521
ZCTA5 16830,56822
ZCTA5 16832,36750
ZCTA5 16833,57264
ZCTA5 16834,115241
ZCTA5 16835,57778
ZCTA5 16836,59205
ZCTA5 16837,
ZCTA5 16838,57446
ZCTA5 16839,80069
